edad,ciclo,trabaja,horas_trabajo_semanal,modalidad_trabajo,tiempo_transporte,carga_familiar,tiene_beca,num_cursos_matriculados,horas_estudio_semanal,horas_sueno,nivel_estres,salud_mental_autopercibida,asistencia_pct,entendimiento_curso,T1,T2,examen_final,nota_final,situacion_academica,modalidad_trabajo_enc,situacion_enc,cluster,pca_x,pca_y,perfil_academico
25,3,1,24.4,Presencial,1.94,1,1,6,21.3,7.1,3.6,7.2,73.8,6.1,11.6,10.7,15.4,13.23,Aprobado,2,0,1,-0.5670159736997924,-0.4684745050393532,Trabajador Esforzado
28,3,1,20.4,Remoto,0.26,0,0,6,16.3,6.7,2.5,6.6,84.2,8.0,10.9,14.5,17.1,15.08,Aprobado,3,0,1,-1.5892741569557713,-0.9201767191598103,Trabajador Esforzado
25,5,1,0.0,Presencial,2.57,3,0,7,3.0,7.0,8.4,3.0,76.2,5.5,13.4,10.8,9.4,10.62,Riesgo,2,2,0,1.3380617607757672,2.0461166229963936,Vulnerable por Carga Familiar y Estres
25,5,1,25.6,Presencial,1.4,1,0,7,14.6,5.1,5.2,5.1,87.7,7.5,11.1,15.4,11.2,12.44,Aprobado,2,0,1,-0.6409002123118281,0.1417534219607285,Trabajador Esforzado
26,9,0,0.0,No aplica,0.79,2,1,5,15.5,6.9,4.0,6.0,93.2,7.3,12.1,12.3,15.5,13.86,Aprobado,1,0,2,-1.8865001247721624,1.4137986752314442,Estudiante de Alto Rendimiento
30,8,1,28.1,Presencial,0.59,0,0,7,11.1,6.8,4.8,6.0,72.1,7.2,10.5,11.8,11.4,11.34,Aprobado,2,0,1,0.30149933517362004,-1.2308245927010903,Trabajador Esforzado
23,8,0,0.0,No aplica,0.35,0,1,5,21.2,8.1,1.8,8.4,90.6,6.2,9.9,9.6,13.8,11.76,Aprobado,1,0,2,-2.683785374672209,-0.36041012799497063,Estudiante de Alto Rendimiento
30,1,1,32.4,Hibrido,0.92,2,0,6,10.4,6.4,7.5,4.7,77.3,7.2,12.1,11.6,13.6,12.7,Aprobado,0,0,0,1.0815369957320553,0.6344807811734612,Vulnerable por Carga Familiar y Estres
29,5,1,34.4,Remoto,0.21,0,0,3,11.8,6.6,6.8,6.5,72.8,6.4,10.7,14.1,12.0,12.37,Aprobado,3,0,3,1.0262108488600687,-1.0924824464110252,Riesgo por Ausentismo Laboral
32,8,1,45.7,Presencial,1.51,4,0,5,5.6,5.6,10.0,4.1,65.8,6.0,10.9,9.3,5.3,7.62,Desercion,2,1,0,3.46935845440514,1.748491879930033,Vulnerable por Carga Familiar y Estres
31,3,1,36.1,Presencial,1.35,1,0,4,10.6,4.9,8.1,4.2,75.5,2.9,9.5,9.2,6.9,8.11,Riesgo,2,2,3,2.1980813288583327,-0.0791085089553966,Riesgo por Ausentismo Laboral
29,5,1,42.7,Presencial,2.7,3,0,7,0.0,5.3,10.0,3.9,70.0,5.1,10.8,12.9,8.1,10.08,Riesgo,2,2,0,3.660783948009543,1.233285623954592,Vulnerable por Carga Familiar y Estres
21,8,1,23.5,Remoto,0.25,0,0,6,17.9,6.0,3.1,7.2,86.2,8.1,16.6,14.9,20.0,17.79,Aprobado,3,0,1,-1.5958480815446225,-0.8439840385960924,Trabajador Esforzado
29,8,1,17.2,Hibrido,1.63,0,0,6,16.0,7.3,3.9,6.3,86.0,10.0,13.5,15.9,20.0,17.47,Aprobado,0,0,1,-1.8759979266897244,-0.6942101092420901,Trabajador Esforzado
29,9,1,58.25,Presencial,2.45,0,0,6,12.5,6.8,5.3,6.1,68.7,7.0,8.4,8.8,11.4,10.02,Riesgo,2,2,3,1.4752814007266042,-1.8376426045324001,Riesgo por Ausentismo Laboral
22,5,1,36.9,Presencial,2.02,4,0,6,5.2,6.9,7.2,5.5,82.1,5.5,11.7,8.9,6.9,8.46,Riesgo,2,2,0,1.9303869961375035,2.2030879191075416,Vulnerable por Carga Familiar y Estres
28,4,0,0.0,No aplica,0.18,0,1,3,26.6,7.4,1.0,9.5,100.0,7.9,13.9,16.6,20.0,17.76,Aprobado,1,0,2,-4.077762539888863,-0.14607223864041916,Estudiante de Alto Rendimiento
21,4,1,39.7,Presencial,1.7,2,0,4,8.3,5.7,8.7,6.4,76.1,5.6,8.3,13.4,9.4,10.38,Riesgo,2,2,0,2.1348353043547963,0.6202016880874636,Vulnerable por Carga Familiar y Estres
25,7,1,9.7,Presencial,0.91,1,1,7,15.9,7.8,4.4,7.9,91.9,4.9,8.1,11.7,13.3,11.78,Aprobado,2,0,2,-1.0671962239593,0.5486317937374537,Estudiante de Alto Rendimiento
29,5,1,40.0,Remoto,0.51,3,0,6,2.6,4.8,8.2,3.5,61.5,4.1,8.1,8.7,0.5,4.48,Desercion,3,1,0,3.6060557989088333,0.8122971421261941,Vulnerable por Carga Familiar y Estres
20,5,1,32.7,Remoto,0.57,4,1,7,29.499999999999996,5.5,9.3,2.3,92.0,6.3,10.2,9.9,6.7,8.36,Riesgo,3,2,0,-0.21068229430008437,2.8351851043198866,Vulnerable por Carga Familiar y Estres
23,2,1,17.6,Presencial,1.72,2,0,3,11.8,5.7,6.3,6.8,81.1,5.3,9.3,10.5,8.8,9.41,Riesgo,2,2,0,0.4647349362549277,0.9505057029991211,Vulnerable por Carga Familiar y Estres
29,5,1,35.8,Hibrido,1.08,0,0,3,13.9,5.3,3.1,7.2,70.2,8.4,11.1,13.4,14.7,13.59,Aprobado,0,0,1,-0.20048427075423486,-1.6406817180360886,Trabajador Esforzado
24,3,1,31.4,Presencial,2.14,2,1,6,11.8,5.2,6.2,4.9,90.3,6.2,11.0,9.5,9.6,9.85,Riesgo,2,2,0,0.25065108022977256,0.9994672880699653,Vulnerable por Carga Familiar y Estres
32,6,1,33.0,Presencial,1.55,1,1,3,9.1,5.6,7.1,6.7,80.2,6.5,12.6,8.4,6.7,8.39,Riesgo,2,2,3,0.9974801460714044,-0.03772963663011724,Riesgo por Ausentismo Laboral
18,9,1,38.0,Remoto,0.39,1,1,3,3.9,6.3,4.8,6.2,75.1,7.7,14.9,11.7,10.2,11.59,Aprobado,3,0,3,1.0307831899978914,-0.5760922520068475,Riesgo por Ausentismo Laboral
28,8,1,33.4,Remoto,0.0,0,1,4,5.9,6.1,3.8,6.8,75.7,7.1,10.0,9.5,10.5,10.1,Riesgo,3,2,1,0.490445225662692,-1.301346582321493,Trabajador Esforzado
30,5,1,18.2,Remoto,0.0,2,0,6,19.6,6.5,2.3,7.1,84.8,7.6,12.0,12.2,15.2,13.66,Aprobado,3,0,2,-1.6465817014807929,0.6030800563911989,Estudiante de Alto Rendimiento
31,10,1,28.9,Remoto,0.4,0,1,7,12.4,6.6,3.6,5.0,78.5,8.5,14.2,13.6,16.9,15.37,Aprobado,3,0,1,-0.6179607766645818,-1.1712032177550822,Trabajador Esforzado
20,10,1,17.1,Remoto,0.43,2,1,7,6.8,4.7,6.7,4.4,81.7,4.5,12.7,12.2,12.2,12.3,Aprobado,3,0,0,1.0535727377443287,1.039534229903256,Vulnerable por Carga Familiar y Estres
32,5,1,35.2,Hibrido,1.0,0,1,5,9.8,6.4,3.8,6.3,78.5,5.2,7.9,7.2,9.7,8.59,Riesgo,0,2,3,0.527630001086357,-1.1936589160272415,Riesgo por Ausentismo Laboral
23,8,1,41.2,Remoto,0.18,1,0,6,5.2,5.4,7.9,3.0,78.5,6.4,11.3,11.8,9.2,10.4,Riesgo,3,2,3,1.8300877926071524,-0.15991162926966182,Riesgo por Ausentismo Laboral
23,4,1,20.1,Presencial,1.64,0,1,4,14.7,5.3,4.8,6.4,73.7,7.3,13.2,12.5,15.9,14.34,Aprobado,2,0,1,-0.32208694840194707,-1.0318768401729237,Trabajador Esforzado
23,9,1,24.6,Remoto,0.34,0,0,6,13.9,6.7,2.5,7.9,77.3,7.6,10.4,10.4,15.2,12.8,Aprobado,3,0,1,-0.8590363617357195,-1.2326608401177104,Trabajador Esforzado
27,4,0,0.0,No aplica,0.0,4,0,7,16.9,6.6,4.2,7.6,86.3,4.8,9.4,10.2,12.1,10.99,Riesgo,1,2,2,-0.8351114563266114,2.7173593227699007,Estudiante de Alto Rendimiento
27,3,1,26.4,Remoto,0.39,2,1,6,2.6,6.5,5.5,5.2,87.6,2.5,11.1,9.9,4.0,7.19,Riesgo,3,2,0,1.5475437773531162,0.9981882242162134,Vulnerable por Carga Familiar y Estres
25,2,1,33.3,Presencial,1.18,0,0,3,29.499999999999996,6.8,4.2,4.8,81.7,4.9,10.4,13.4,12.6,12.4,Aprobado,2,0,1,-1.011526425463353,-0.996342254465613,Trabajador Esforzado
19,9,1,26.5,Presencial,1.1,1,1,4,10.5,5.8,4.4,6.3,71.1,5.0,11.6,10.6,14.0,12.5,Aprobado,2,0,3,0.8496545712668747,-0.4955061261877656,Riesgo por Ausentismo Laboral
32,3,1,35.2,Remoto,0.28,2,0,7,8.2,5.2,7.3,3.7,75.3,5.2,13.5,12.6,10.7,11.83,Aprobado,3,0,0,1.8155100812599019,0.5343793641595335,Vulnerable por Carga Familiar y Estres
21,9,1,38.5,Remoto,0.02,1,0,6,11.3,5.9,5.6,5.9,88.0,4.0,10.0,13.3,8.8,10.39,Riesgo,3,2,3,0.8403082453888864,0.03634532840165422,Riesgo por Ausentismo Laboral
19,1,1,38.8,Presencial,2.67,0,0,7,29.499999999999996,5.8,6.9,6.1,74.2,4.9,9.2,8.3,6.0,7.33,Riesgo,2,2,1,0.11535219755062756,-1.0786420849137337,Trabajador Esforzado
26,6,1,21.1,Presencial,1.93,2,0,3,11.3,8.5,5.4,5.5,76.5,5.0,11.3,13.0,11.3,11.81,Aprobado,2,0,0,0.701321477973183,0.6359193711595374,Vulnerable por Carga Familiar y Estres
24,5,1,41.1,Hibrido,1.07,0,0,4,12.5,5.9,5.9,5.7,80.3,8.1,12.7,12.2,13.0,12.7,Aprobado,0,0,1,0.26782012266161953,-1.0770271927681496,Trabajador Esforzado
27,5,1,41.7,Hibrido,0.0,1,1,5,8.6,5.9,6.1,3.6,86.4,6.4,10.5,15.0,12.3,12.75,Aprobado,0,0,1,0.8181500507046314,-0.0767985641491234,Trabajador Esforzado
31,2,1,42.4,Presencial,2.13,1,0,6,9.4,5.2,4.6,6.1,86.2,6.7,12.3,11.9,8.7,10.38,Riesgo,2,2,1,0.3972114154828654,-0.2602202674315036,Trabajador Esforzado
19,1,1,28.7,Presencial,0.6,1,0,3,11.2,5.4,6.9,6.8,71.7,3.8,10.6,8.2,6.2,7.68,Riesgo,2,2,3,1.643240786941847,-0.22595303874428052,Riesgo por Ausentismo Laboral
22,4,1,58.25,Presencial,1.08,0,0,6,16.3,5.1,3.9,7.4,88.5,6.3,11.0,13.9,14.3,13.52,Aprobado,2,0,1,0.0845850257924573,-1.2657030444465593,Trabajador Esforzado
25,5,0,0.0,No aplica,0.24,0,0,6,22.1,6.7,3.7,6.2,85.2,8.0,10.9,16.0,20.0,16.98,Aprobado,1,0,2,-2.46091846755557,-0.3911888882093205,Estudiante de Alto Rendimiento
29,8,0,0.0,No aplica,0.23,4,0,5,17.7,6.3,5.7,4.7,85.4,8.4,13.0,14.5,12.8,13.35,Aprobado,1,0,2,-1.2928291999327368,2.766311454291567,Estudiante de Alto Rendimiento
27,5,1,30.1,Hibrido,0.81,3,0,7,6.5,6.8,8.4,4.4,76.3,4.1,9.7,9.1,6.8,8.07,Riesgo,0,2,0,2.332077199678886,1.53774399194531,Vulnerable por Carga Familiar y Estres
23,3,1,36.8,Presencial,1.54,3,1,6,8.6,5.5,7.3,5.5,81.8,4.2,9.2,7.1,7.3,7.62,Riesgo,2,2,0,1.8627674694245413,1.495193683832136,Vulnerable por Carga Familiar y Estres
27,3,1,40.5,Presencial,1.99,2,0,6,4.5,5.5,9.6,3.0,75.4,3.6,7.2,8.1,5.0,6.37,Riesgo,2,2,0,3.1036702935247273,0.7176384155627976,Vulnerable por Carga Familiar y Estres
32,7,1,26.1,Presencial,0.18,0,1,5,10.1,6.6,3.4,6.9,82.9,4.8,13.3,16.3,13.2,14.15,Aprobado,2,0,1,0.001372100193079679,-0.9069067765520856,Trabajador Esforzado
25,5,0,0.0,No aplica,0.03,1,0,7,25.0,6.7,2.0,6.0,90.5,7.6,13.1,15.1,19.9,17.1,Aprobado,1,0,2,-3.095616556627671,0.36479618610089587,Estudiante de Alto Rendimiento
31,10,1,29.2,Presencial,2.03,0,0,7,5.4,7.2,4.8,7.2,67.6,7.0,10.4,10.3,13.2,11.77,Aprobado,2,0,3,1.0223376913913909,-1.4066213630807871,Riesgo por Ausentismo Laboral
29,5,1,24.9,Presencial,1.18,0,1,4,15.7,7.5,4.2,5.8,91.5,7.3,13.4,13.2,18.3,15.79,Aprobado,2,0,1,-1.227955397253733,-0.5485143772608201,Trabajador Esforzado
22,6,1,35.9,Presencial,1.02,0,1,6,3.4,6.2,8.4,5.0,77.4,7.0,13.3,13.6,10.7,12.09,Aprobado,2,0,3,1.7059487667440296,-0.8013010259704467,Riesgo por Ausentismo Laboral
21,1,1,32.9,Remoto,0.21,0,0,5,10.8,5.4,5.8,6.2,80.9,5.4,12.3,10.5,11.9,11.56,Aprobado,3,0,3,0.6597874622199683,-0.8613070066380436,Riesgo por Ausentismo Laboral
29,2,1,31.1,Presencial,0.26,0,0,7,17.5,6.0,2.1,8.3,87.5,10.0,13.1,14.8,18.1,16.11,Aprobado,2,0,1,-2.0106492445455144,-1.0798974703407858,Trabajador Esforzado
21,9,1,32.9,Remoto,0.0,0,0,4,10.3,6.4,4.1,6.5,88.0,4.3,8.8,11.7,8.0,9.27,Riesgo,3,2,1,0.21967228368435965,-0.7639709662873031,Trabajador Esforzado
23,4,1,34.9,Hibrido,0.38,2,0,6,11.0,4.8,10.0,5.1,86.4,8.2,11.0,12.5,12.8,12.35,Aprobado,0,0,0,1.0146485618081265,1.154007584238157,Vulnerable por Carga Familiar y Estres
21,5,1,34.8,Presencial,0.99,3,0,4,4.3,5.6,8.9,3.5,81.1,5.2,11.1,11.4,8.5,9.89,Riesgo,2,2,0,2.2916751595366556,1.652718963093808,Vulnerable por Carga Familiar y Estres
27,6,1,23.3,Presencial,2.09,0,0,7,14.4,5.2,4.6,8.1,76.7,5.5,8.6,7.6,9.2,8.6,Riesgo,2,2,1,-7.937022916948372e-05,-0.965611796956041,Trabajador Esforzado
22,1,1,37.2,Hibrido,0.44,0,0,3,5.8,6.5,6.8,5.5,67.9,4.0,12.4,12.4,10.8,11.6,Aprobado,0,0,3,2.313363774346203,-1.266376766243824,Riesgo por Ausentismo Laboral
27,6,1,32.0,Presencial,1.73,0,0,3,9.0,5.4,5.9,5.9,73.9,6.9,11.7,10.2,7.2,9.0,Riesgo,2,2,3,0.8025748081024952,-1.1153780240386542,Riesgo por Ausentismo Laboral
32,4,1,26.5,Presencial,1.4,2,0,7,12.8,5.8,9.1,3.8,81.3,6.8,13.6,14.7,14.4,14.33,Aprobado,2,0,0,0.9576336764449273,1.0593605313707501,Vulnerable por Carga Familiar y Estres
30,2,0,0.0,No aplica,0.21,0,0,4,15.5,7.0,2.7,7.6,82.4,8.8,11.4,14.0,20.0,16.48,Aprobado,1,0,2,-2.2221756988219923,-0.6129723161719212,Estudiante de Alto Rendimiento
32,5,1,32.8,Remoto,0.28,1,0,5,10.7,5.0,6.2,5.6,80.8,6.4,11.8,9.5,14.2,12.31,Aprobado,3,0,1,0.6665015886458764,-0.1050231107053369,Trabajador Esforzado
18,5,1,38.7,Hibrido,0.37,0,0,5,8.8,6.1,5.8,7.6,76.4,4.7,9.4,8.2,7.8,8.24,Riesgo,0,2,3,1.3603225201877198,-1.1108956383106137,Riesgo por Ausentismo Laboral
24,2,1,21.6,Presencial,1.98,2,0,6,4.3,5.5,6.6,4.2,70.9,6.2,8.4,8.8,14.1,11.37,Aprobado,2,0,0,1.5168673304747227,0.5279194339108184,Vulnerable por Carga Familiar y Estres
21,6,1,40.6,Presencial,1.99,1,0,4,9.9,7.0,5.9,5.6,81.6,5.0,11.9,10.8,11.3,11.27,Aprobado,2,0,3,1.170963136156507,-0.21877760455932604,Riesgo por Ausentismo Laboral
31,8,1,30.2,Presencial,1.81,0,0,4,10.4,7.4,4.2,5.7,77.1,5.3,12.2,11.2,10.8,11.2,Aprobado,2,0,3,0.4562299203927367,-1.1135356071359106,Riesgo por Ausentismo Laboral
28,3,1,26.0,Presencial,2.44,3,0,7,6.8,7.0,6.8,4.7,76.4,4.9,13.7,14.4,10.7,12.41,Aprobado,2,0,0,1.6520460527632939,1.4302531286598168,Vulnerable por Carga Familiar y Estres
22,10,1,25.7,Presencial,1.24,1,0,7,16.9,6.3,5.7,5.9,89.5,7.9,13.3,15.0,17.1,15.71,Aprobado,2,0,1,-0.8722980070419009,0.24801400678747518,Trabajador Esforzado
26,7,1,22.0,Presencial,1.39,0,0,3,12.1,6.8,5.0,7.8,70.9,6.7,10.7,12.4,15.5,13.61,Aprobado,2,0,1,0.23981185024722046,-1.132006879104791,Trabajador Esforzado
27,8,1,16.1,Presencial,1.21,1,0,5,13.5,6.4,3.8,7.4,79.8,6.6,13.4,14.7,15.8,14.99,Aprobado,2,0,1,-0.5979911897540919,-0.09584750987042369,Trabajador Esforzado
25,1,1,35.4,Presencial,1.96,0,0,5,11.4,6.6,4.5,5.6,71.3,5.8,9.5,13.3,12.1,11.94,Aprobado,2,0,3,0.7841680388975603,-1.3923897794178302,Riesgo por Ausentismo Laboral
25,8,1,45.8,Presencial,1.46,3,0,5,6.6,6.8,9.6,3.4,74.4,4.6,8.5,8.3,3.9,6.14,Desercion,2,1,0,3.073458782090685,1.3028710978240683,Vulnerable por Carga Familiar y Estres
18,4,1,17.1,Presencial,1.25,0,0,5,13.2,5.9,6.6,6.5,82.0,3.6,9.3,10.8,8.0,9.1,Riesgo,2,2,3,0.48240136652389454,-0.41547879583943875,Riesgo por Ausentismo Laboral
24,8,1,22.4,Remoto,0.0,3,0,3,8.2,6.5,5.0,5.7,100.0,5.7,10.0,7.1,8.0,8.13,Riesgo,3,2,0,-0.2641728592619839,2.12810244054746,Vulnerable por Carga Familiar y Estres
23,9,1,36.0,Presencial,2.5,2,1,7,9.5,4.5,7.8,4.8,70.1,4.5,7.6,5.6,3.8,5.1,Riesgo,2,2,0,2.251982797620654,0.40255245857480443,Vulnerable por Carga Familiar y Estres
30,3,1,29.6,Remoto,0.47,1,0,4,13.7,5.8,4.6,6.9,80.3,7.9,15.3,16.3,16.7,16.3,Aprobado,3,0,1,-0.3080974400367282,-0.2647712737343503,Trabajador Esforzado
30,3,0,0.0,No aplica,0.38,0,1,4,24.9,6.9,2.4,7.5,95.0,9.8,11.3,13.2,20.0,16.22,Aprobado,1,0,2,-3.8101041917408716,-0.2173546364913049,Estudiante de Alto Rendimiento
29,1,1,29.2,Presencial,2.53,0,1,7,6.9,6.7,7.6,3.9,78.1,5.8,11.2,11.3,11.5,11.38,Aprobado,2,0,3,1.2770979988928182,-0.7140677493841296,Riesgo por Ausentismo Laboral
18,7,0,58.25,No aplica,0.25,3,0,7,17.1,7.2,4.6,6.7,93.0,6.2,10.1,11.0,14.1,12.37,Aprobado,1,0,0,0.3550320408284068,1.1818123143418346,Vulnerable por Carga Familiar y Estres
30,8,1,28.2,Hibrido,1.26,1,1,7,3.1,7.4,5.0,8.6,78.7,1.9,8.7,5.1,4.6,5.57,Riesgo,0,2,3,1.88891501805628,-0.12755727710480394,Riesgo por Ausentismo Laboral
23,5,1,10.9,Presencial,1.65,4,0,4,14.8,5.1,7.4,4.5,85.8,3.3,9.9,8.3,8.7,8.82,Riesgo,2,2,0,0.7166858595924579,2.870870136683852,Vulnerable por Carga Familiar y Estres
24,2,1,20.9,Presencial,1.2,1,1,6,14.8,7.1,4.7,5.9,84.8,10.0,13.3,14.1,16.8,15.29,Aprobado,2,0,1,-1.311217428517198,0.017724616419378333,Trabajador Esforzado
32,4,0,0.0,No aplica,0.0,1,1,3,13.2,8.5,2.7,8.3,100.0,9.6,12.8,16.7,20.0,17.57,Aprobado,1,0,2,-2.9402333860046217,0.7327931868946833,Estudiante de Alto Rendimiento
31,5,1,39.5,Presencial,1.94,4,0,5,0.0,5.3,9.0,6.4,66.4,5.2,11.8,11.6,4.8,8.24,Riesgo,2,2,0,3.6141662644658705,1.7932107048100279,Vulnerable por Carga Familiar y Estres
18,10,0,0.0,No aplica,0.15,2,0,4,26.3,6.2,1.0,7.6,77.5,8.3,12.3,12.8,18.1,15.35,Aprobado,1,0,2,-2.815363331923182,0.5203299625999382,Estudiante de Alto Rendimiento
23,2,1,33.5,Presencial,1.82,0,0,4,14.5,6.3,3.3,6.0,74.4,6.8,7.7,9.0,10.5,9.49,Riesgo,2,2,1,-0.13428877655665675,-1.3949886604394033,Trabajador Esforzado
29,4,1,12.0,Presencial,1.61,2,0,7,19.3,6.3,6.0,6.5,100.0,9.1,14.8,14.1,17.4,15.89,Aprobado,2,0,2,-2.060138241030754,1.6112710092490847,Estudiante de Alto Rendimiento
26,7,1,24.9,Remoto,0.07,0,0,7,15.1,6.3,5.3,6.9,76.9,6.2,11.0,14.0,15.8,14.3,Aprobado,3,0,1,-0.007232289793900059,-0.928696441193929,Trabajador Esforzado
21,3,1,40.6,Remoto,0.56,1,0,3,11.4,7.1,3.9,5.9,80.8,5.4,11.0,11.0,15.5,13.25,Aprobado,3,0,1,0.5729489105423154,-0.4654719211418033,Trabajador Esforzado
25,9,1,43.0,Presencial,1.9,0,0,4,8.0,8.0,5.4,5.7,65.7,5.8,10.8,13.8,10.0,11.3,Aprobado,2,0,3,1.7475003861032141,-1.6339957891070938,Riesgo por Ausentismo Laboral
30,10,1,40.9,Presencial,1.77,4,0,3,5.3,5.3,9.4,2.7,71.6,6.4,8.0,8.1,4.7,6.38,Desercion,2,1,0,2.8435588389264574,1.969585693611277,Vulnerable por Carga Familiar y Estres
21,4,1,28.1,Presencial,1.88,3,1,7,29.499999999999996,8.0,8.7,3.8,83.7,6.7,10.2,10.7,9.2,9.85,Riesgo,2,2,0,-0.30080116822981867,1.8142138717949992,Vulnerable por Carga Familiar y Estres
29,8,0,0.0,No aplica,0.34,3,0,4,20.8,6.3,4.2,6.4,88.2,6.3,11.8,12.2,16.6,14.32,Aprobado,1,0,2,-1.6629444966576736,2.0159089853544336,Estudiante de Alto Rendimiento
29,8,0,0.0,No aplica,0.0,0,0,5,26.4,7.6,2.7,8.5,100.0,9.6,12.1,14.3,20.0,16.71,Aprobado,1,0,2,-4.053593465230864,-0.0038344713311885144,Estudiante de Alto Rendimiento
31,7,0,0.0,No aplica,0.0,2,1,5,19.6,6.0,3.0,8.6,100.0,8.0,13.7,12.1,17.2,14.97,Aprobado,1,0,2,-2.8885002747975927,1.5359165489422795,Estudiante de Alto Rendimiento
22,2,1,42.5,Remoto,0.13,0,1,3,8.5,5.3,4.1,6.6,84.2,8.8,10.5,11.9,9.0,10.17,Riesgo,3,2,1,-0.11858232525359036,-1.167548359119155,Trabajador Esforzado
21,1,1,31.8,Presencial,1.76,0,0,4,13.8,6.0,5.0,7.8,74.9,7.2,11.4,10.7,12.5,11.74,Aprobado,2,0,1,0.12700865324495286,-1.1767842552485213,Trabajador Esforzado
26,4,1,30.1,Remoto,0.09,2,0,3,12.8,6.7,4.6,7.4,80.6,6.5,12.5,12.6,8.6,10.58,Riesgo,3,2,1,0.18402093290840107,0.5039062950287296,Trabajador Esforzado
25,2,1,30.6,Presencial,2.19,0,0,3,11.2,6.5,6.7,4.0,71.8,6.4,9.2,9.1,9.1,9.12,Riesgo,2,2,3,0.9757478893840957,-1.0701425132999602,Riesgo por Ausentismo Laboral
24,3,1,33.2,Presencial,0.85,0,0,7,13.3,4.9,7.4,6.1,74.4,3.1,8.6,5.6,7.9,7.35,Riesgo,2,2,3,1.6357606045278477,-0.8808724854071099,Riesgo por Ausentismo Laboral
29,7,1,35.0,Presencial,1.2,1,0,4,10.9,5.0,7.3,5.8,80.4,3.3,7.8,7.7,4.7,6.22,Riesgo,2,2,3,1.6448206534197487,0.02243722317087198,Riesgo por Ausentismo Laboral
29,6,1,24.2,Hibrido,1.07,2,1,5,15.0,4.8,4.7,8.3,91.2,4.8,8.9,11.6,11.0,10.76,Riesgo,0,2,1,-0.2919401285645875,1.0335991728617604,Trabajador Esforzado
21,3,1,21.5,Presencial,1.73,0,0,6,11.4,6.9,5.0,6.5,81.2,5.2,11.8,11.6,14.1,12.89,Aprobado,2,0,1,0.1035325373087575,-0.7250796156914334,Trabajador Esforzado
29,1,1,41.0,Presencial,0.94,1,0,7,0.0,6.0,4.2,8.5,84.2,7.7,11.5,11.4,10.0,10.72,Riesgo,2,2,1,0.8515608285800003,-0.3698102634671963,Trabajador Esforzado
21,3,1,16.9,Hibrido,0.54,3,0,5,15.1,6.3,5.2,4.4,85.8,7.0,12.0,8.8,14.3,12.19,Aprobado,0,0,0,-0.5110194990636573,1.716125120340102,Vulnerable por Carga Familiar y Estres
24,5,1,43.1,Remoto,0.17,0,0,7,5.7,6.2,4.7,6.0,79.8,3.8,10.7,10.1,11.0,10.67,Riesgo,3,2,3,1.5217603083246847,-1.1657107541392666,Riesgo por Ausentismo Laboral
18,8,1,58.25,Presencial,1.81,2,0,5,16.6,5.8,5.6,3.9,75.2,4.5,8.4,9.6,11.7,10.41,Riesgo,2,2,3,1.7041852209749369,-0.047168183118419964,Riesgo por Ausentismo Laboral
23,4,1,25.3,Presencial,0.85,1,1,3,9.3,6.5,5.5,5.7,93.1,4.7,8.5,11.9,8.1,9.32,Riesgo,2,2,1,0.1525141591754989,0.42977120299480304,Trabajador Esforzado
32,3,1,37.8,Hibrido,1.47,0,1,7,8.9,7.3,6.8,5.4,77.6,3.6,9.5,4.0,7.5,6.85,Riesgo,0,2,3,1.72092422181313,-0.9237473732282485,Riesgo por Ausentismo Laboral
24,6,1,30.0,Presencial,1.77,0,0,4,11.9,6.8,5.8,5.8,74.1,5.6,12.4,14.5,11.8,12.73,Aprobado,2,0,3,0.767667030394352,-1.0549875405271236,Riesgo por Ausentismo Laboral
28,1,1,19.5,Presencial,1.46,0,1,6,10.8,5.8,4.3,7.6,82.3,5.3,11.1,12.6,9.5,10.75,Riesgo,2,2,1,-0.1429062043516969,-0.7255785583653447,Trabajador Esforzado
19,3,1,33.4,Presencial,2.27,2,0,7,5.9,5.8,9.0,6.5,82.8,6.3,9.3,9.7,7.4,8.47,Riesgo,2,2,0,1.7085522484887035,0.988231742913466,Vulnerable por Carga Familiar y Estres
27,1,1,30.5,Presencial,1.54,1,0,7,12.9,5.7,4.6,6.1,74.4,6.5,15.7,13.6,12.7,13.57,Aprobado,2,0,1,0.3626065687056416,-0.4609775715951915,Trabajador Esforzado
23,6,1,28.3,Remoto,0.36,0,1,6,15.1,7.1,7.9,5.9,83.6,4.1,7.9,10.3,12.9,11.12,Aprobado,3,0,3,0.7992649643215018,-0.4343557747424808,Riesgo por Ausentismo Laboral
29,5,1,25.0,Hibrido,1.31,0,1,4,9.3,5.7,3.6,7.7,76.5,7.4,8.9,10.4,11.6,10.7,Riesgo,0,2,1,-0.17919677739547393,-1.1488762472442176,Trabajador Esforzado
31,6,0,0.0,No aplica,0.05,2,0,6,19.3,7.0,4.1,7.1,93.4,7.3,15.3,12.7,19.3,16.52,Aprobado,1,0,2,-2.159055373745456,1.4315986613323732,Estudiante de Alto Rendimiento
25,7,0,0.0,No aplica,0.05,0,0,5,24.2,6.7,2.7,8.4,100.0,7.6,11.1,14.2,19.1,16.03,Aprobado,1,0,2,-3.461080858129193,0.038539694642949276,Estudiante de Alto Rendimiento
19,4,0,0.0,No aplica,0.26,0,0,6,25.9,6.4,1.3,7.9,96.9,10.0,13.1,15.3,20.0,17.21,Aprobado,1,0,2,-4.259963259049366,-0.26943112849703854,Estudiante de Alto Rendimiento
