edad,ciclo,trabaja,horas_trabajo_semanal,modalidad_trabajo,tiempo_transporte,carga_familiar,tiene_beca,num_cursos_matriculados,horas_estudio_semanal,horas_sueno,nivel_estres,salud_mental_autopercibida,asistencia_pct,entendimiento_curso,T1,T2,examen_final,nota_final,situacion_academica
21,1,1,29.9,Presencial,1.65,0,1,4,3.4,6.3,7.5,4.8,81.3,4.3,6.5,9.4,6.6,7.42,Riesgo
26,3,1,35.3,Presencial,1.44,2,0,4,0.0,4.8,9.3,5.2,70.9,5.1,9.4,9.3,7.8,8.57,Riesgo
18,4,0,0.0,No aplica,0.43,0,0,5,16.1,7.9,1.3,9.0,81.6,8.4,11.5,13.1,19.7,16.08,Aprobado
23,2,1,29.5,Presencial,2.04,1,0,6,8.5,6.7,5.0,6.0,86.0,7.3,8.7,10.8,12.4,11.18,Aprobado
20,9,0,0.0,No aplica,0.36,0,0,6,14.8,7.7,2.8,8.4,88.0,4.7,11.5,12.4,17.3,14.67,Aprobado
31,7,0,0.0,No aplica,0.26,1,0,6,26.6,6.9,2.0,9.1,92.9,7.5,13.9,17.8,20.0,18.12,Aprobado
18,10,1,32.0,Remoto,0.35,2,0,3,10.5,6.1,3.8,6.5,71.7,8.2,12.4,12.5,9.2,10.83,Riesgo
20,6,1,38.0,Presencial,1.16,2,1,5,1.2,6.1,8.2,4.5,81.0,5.3,10.0,12.1,6.6,8.93,Riesgo
20,2,0,0.0,No aplica,0.46,0,1,3,24.6,7.3,1.0,10.0,100.0,9.9,12.6,14.4,20.0,16.84,Aprobado
20,10,1,25.8,Hibrido,0.91,1,0,3,13.1,6.4,2.9,7.6,79.2,6.7,10.7,11.7,10.6,10.95,Riesgo
26,5,1,27.8,Presencial,0.82,0,0,6,7.3,5.8,5.5,7.1,81.9,6.8,12.6,12.3,13.9,13.16,Aprobado
23,7,1,38.1,Remoto,0.39,2,1,7,6.0,4.1,5.9,6.6,91.4,1.0,4.9,3.4,0.0,2.0,Riesgo
31,4,1,21.3,Presencial,0.73,4,0,7,13.0,7.7,7.8,5.8,75.8,6.6,10.4,11.8,9.8,10.52,Riesgo
21,5,1,22.4,Hibrido,1.14,1,1,7,17.2,5.8,6.3,6.5,91.8,8.0,13.6,15.3,16.5,15.56,Aprobado
26,5,0,0.0,No aplica,0.26,0,0,4,18.5,7.0,2.5,4.9,82.9,8.8,9.7,6.3,15.9,11.78,Aprobado
27,3,1,26.5,Presencial,1.98,0,0,3,9.7,7.4,6.9,4.7,68.6,8.0,12.2,12.2,13.5,12.85,Aprobado
27,6,1,18.4,Remoto,0.25,0,0,4,23.0,6.8,4.4,6.3,84.1,5.0,12.8,13.0,16.3,14.61,Aprobado
29,8,1,40.8,Presencial,1.88,1,0,5,8.0,4.8,6.3,5.8,82.4,7.2,10.5,11.3,9.7,10.34,Riesgo
21,1,0,0.0,No aplica,0.14,3,0,7,21.5,5.7,4.7,5.5,90.5,9.0,11.0,13.2,16.4,14.36,Aprobado
25,2,0,0.0,No aplica,0.17,1,0,4,17.9,7.7,1.5,8.1,89.5,8.7,12.2,12.7,20.0,16.25,Aprobado
30,9,1,25.0,Presencial,1.63,4,1,4,12.3,6.4,8.9,2.8,73.7,6.2,11.3,11.5,8.7,10.06,Riesgo
30,6,1,27.6,Presencial,1.91,0,0,7,80.0,6.0,5.4,4.0,78.1,6.1,15.0,17.5,17.1,16.8,Aprobado
27,10,1,22.9,Remoto,0.0,0,0,7,20.2,6.4,1.8,10.0,81.6,6.8,9.9,8.1,13.3,11.06,Aprobado
27,7,1,35.7,Hibrido,1.35,1,0,6,8.9,6.1,7.3,4.6,71.9,4.7,8.6,9.9,5.6,7.49,Riesgo
30,7,1,30.9,Presencial,1.55,0,0,3,8.3,6.6,5.1,7.5,80.5,7.6,11.7,11.7,13.2,12.45,Aprobado
27,9,1,37.9,Hibrido,0.6,0,1,5,9.9,6.5,6.8,6.2,77.0,6.5,10.9,10.3,11.5,11.02,Aprobado
32,7,1,25.1,Hibrido,0.77,0,0,4,6.5,6.3,6.9,4.8,79.3,9.2,12.7,15.5,15.2,14.79,Aprobado
19,4,1,47.1,Presencial,2.14,1,0,3,5.3,6.4,5.6,7.4,72.3,4.3,6.5,7.6,4.9,6.03,Riesgo
23,6,1,14.8,Presencial,2.11,0,0,3,14.7,7.2,4.2,5.8,81.2,6.6,9.2,10.0,16.2,12.94,Aprobado
19,3,1,17.3,Presencial,1.59,4,0,4,18.3,6.7,6.4,5.4,82.0,7.0,12.2,12.7,13.9,13.2,Aprobado
19,4,1,44.0,Presencial,2.16,2,0,3,4.6,6.4,8.9,4.7,69.6,6.9,12.8,10.4,5.8,8.58,Riesgo
25,7,1,33.8,Remoto,0.0,2,0,3,10.2,6.6,6.4,5.5,78.4,7.8,9.6,12.9,11.5,11.54,Aprobado
21,2,1,32.7,Presencial,2.49,0,1,4,12.9,5.9,6.2,5.4,78.0,5.5,11.9,12.9,10.2,11.35,Aprobado
24,7,1,33.5,Presencial,1.09,0,1,5,11.3,6.2,3.2,5.3,87.3,8.1,7.6,8.5,6.3,7.22,Riesgo
24,6,1,34.6,Remoto,0.23,1,1,6,10.9,5.4,7.5,5.6,78.2,4.5,10.3,9.5,6.0,7.91,Riesgo
27,4,1,32.4,Presencial,2.28,0,0,7,6.1,6.6,6.9,6.1,69.2,7.0,10.3,10.8,13.6,12.1,Aprobado
32,1,1,22.3,Hibrido,1.41,0,0,4,13.1,5.9,4.6,6.0,77.0,7.2,12.0,14.0,14.0,13.6,Aprobado
30,8,1,36.5,Remoto,0.04,0,1,6,15.4,6.5,2.8,8.4,98.9,4.1,8.6,8.4,10.9,9.69,Riesgo
23,9,1,35.3,Presencial,1.08,1,0,7,11.5,7.0,6.9,5.5,66.8,4.5,11.2,9.3,7.4,8.73,Riesgo
22,8,1,41.4,Presencial,2.78,1,1,6,6.6,6.0,8.2,5.6,74.9,3.7,9.4,10.4,10.9,10.45,Riesgo
29,5,1,44.1,Presencial,2.51,1,0,4,5.7,5.5,8.3,5.2,70.0,5.2,8.7,8.0,6.5,7.39,Riesgo
19,7,0,0.0,No aplica,0.0,2,0,4,15.8,7.3,4.2,6.4,93.3,6.3,11.4,11.6,16.1,13.81,Aprobado
26,5,1,20.2,Presencial,1.64,0,0,5,13.1,7.5,4.7,8.5,74.6,6.7,12.2,12.9,16.0,14.31,Aprobado
24,4,1,44.2,Hibrido,1.29,0,0,7,80.0,5.5,5.1,5.3,68.8,5.6,10.2,7.6,8.5,8.57,Riesgo
20,4,1,21.9,Hibrido,1.47,0,0,6,12.3,6.7,3.9,3.8,75.0,7.4,12.4,14.2,12.1,12.79,Aprobado
27,3,1,32.7,Presencial,2.16,2,1,5,3.2,6.4,8.8,1.5,72.1,6.4,12.2,10.7,11.8,11.55,Aprobado
22,10,1,27.9,Remoto,0.11,0,0,3,15.8,6.1,4.9,6.8,87.4,7.5,10.4,15.0,14.0,13.58,Aprobado
20,7,1,26.6,Remoto,0.24,3,0,6,10.9,6.4,5.2,3.9,87.4,5.6,10.2,14.3,8.7,10.68,Riesgo
27,2,1,36.1,Presencial,1.37,0,1,6,13.4,4.8,5.8,5.2,80.5,7.3,15.8,17.8,18.6,17.8,Aprobado
20,9,1,32.0,Hibrido,0.95,0,1,5,13.1,6.6,6.3,6.7,88.4,4.1,8.5,8.0,10.8,9.5,Riesgo
28,2,1,34.1,Presencial,1.37,1,0,3,12.3,7.5,7.6,2.3,91.0,7.4,8.6,8.2,10.0,9.18,Riesgo
20,6,0,0.0,No aplica,0.12,0,0,5,20.3,7.5,2.1,7.6,85.8,9.2,11.2,12.2,20.0,15.9,Aprobado
24,2,1,28.6,Remoto,0.11,0,0,7,14.0,6.4,5.2,6.1,85.9,8.4,11.8,14.2,14.5,13.87,Aprobado
30,4,1,23.8,Presencial,1.84,0,1,7,14.1,5.5,5.8,4.3,82.2,7.1,12.8,14.5,13.5,13.66,Aprobado
21,7,1,28.4,Presencial,1.36,1,0,5,8.0,6.1,7.7,5.0,79.8,5.2,9.4,9.6,10.9,10.21,Riesgo
29,10,1,29.0,Presencial,2.0,0,0,7,5.6,6.8,5.7,5.7,71.0,8.3,12.7,8.5,8.6,9.39,Riesgo
28,10,0,0.0,No aplica,0.27,0,0,3,22.5,7.1,1.0,9.1,99.2,9.8,12.9,14.8,20.0,17.02,Aprobado
31,9,1,27.9,Remoto,0.38,0,0,3,4.8,5.6,7.6,4.8,77.7,8.0,13.2,10.4,10.6,11.06,Aprobado
20,3,1,13.0,Presencial,2.71,2,0,6,6.3,6.9,8.5,3.8,75.1,4.0,10.6,10.8,7.1,8.91,Riesgo
28,1,0,90.0,No aplica,0.2,2,1,7,22.4,6.1,3.5,7.4,95.9,8.1,11.8,13.0,19.7,16.11,Aprobado
32,10,0,0.0,No aplica,0.31,0,1,3,12.2,6.8,3.4,8.4,90.6,8.0,14.1,12.8,17.1,15.21,Aprobado
29,10,0,0.0,No aplica,0.0,4,1,3,20.7,7.2,4.1,8.1,92.4,9.4,11.9,16.5,20.0,17.33,Aprobado
20,3,1,26.5,Presencial,0.77,0,0,7,16.2,6.2,4.4,7.2,82.2,7.3,11.3,12.2,10.9,11.37,Aprobado
30,1,1,22.4,Presencial,1.25,3,0,7,11.8,5.6,6.5,6.2,90.8,5.6,11.6,13.3,11.6,12.11,Aprobado
19,7,1,45.5,Remoto,0.24,4,0,5,3.8,4.7,10.0,2.8,68.9,3.8,9.3,10.9,2.5,6.38,Desercion
26,1,0,0.0,No aplica,0.4,1,1,3,21.0,6.4,1.8,7.7,95.5,10.0,14.4,14.1,20.0,17.11,Aprobado
25,1,1,16.1,Remoto,0.4,0,0,4,15.4,6.3,3.4,7.6,88.2,3.8,10.9,11.8,13.6,12.52,Aprobado
25,10,1,32.6,Remoto,0.01,3,0,6,16.6,6.4,7.6,5.1,81.8,5.2,5.5,4.4,8.4,6.62,Riesgo
25,5,0,0.0,No aplica,0.46,0,0,4,16.9,7.1,1.7,8.7,91.0,5.1,11.1,11.7,16.7,14.08,Aprobado
18,2,1,31.3,Presencial,2.06,0,0,4,8.1,7.4,7.6,6.3,72.1,2.7,5.3,4.8,3.6,4.3,Riesgo
25,7,1,22.8,Presencial,2.69,3,0,5,0.0,5.4,8.6,4.2,67.2,4.7,8.7,8.6,5.0,6.82,Desercion
32,4,1,22.1,Presencial,1.21,0,0,5,13.7,7.6,4.5,5.0,79.4,8.5,12.8,13.1,15.8,14.39,Aprobado
24,6,1,22.7,Remoto,0.62,1,0,6,13.3,6.3,4.6,5.6,92.8,5.7,12.2,11.3,14.0,12.83,Aprobado
22,9,1,42.2,Presencial,1.4,1,0,5,6.8,5.8,8.5,4.5,74.6,4.5,12.6,13.6,5.9,9.55,Riesgo
32,3,1,29.4,Presencial,2.01,3,0,5,7.9,5.8,8.7,3.8,77.4,7.5,11.9,13.0,8.3,10.43,Riesgo
19,7,1,16.6,Presencial,1.0,1,0,5,13.6,8.4,2.6,6.3,77.4,5.5,9.3,10.0,10.4,10.06,Riesgo
25,9,1,33.1,Presencial,1.53,3,0,6,11.2,5.5,8.4,4.3,80.8,6.1,8.6,14.0,8.9,10.37,Riesgo
25,5,0,0.0,No aplica,0.59,0,0,6,17.0,8.8,2.7,6.8,83.0,6.6,13.3,11.5,14.7,13.46,Aprobado
25,10,1,26.4,Hibrido,0.54,1,0,3,9.7,7.1,5.1,6.8,79.2,6.8,9.4,8.1,11.1,9.86,Riesgo
31,5,1,21.8,Remoto,0.22,1,0,3,18.1,5.4,5.4,7.5,69.5,8.7,10.0,13.5,14.2,13.15,Aprobado
24,5,1,21.5,Presencial,2.22,0,0,7,17.3,5.7,6.4,6.6,80.4,6.8,11.3,13.4,17.0,14.78,Aprobado
32,9,1,38.7,Presencial,0.95,0,0,3,19.1,6.1,5.4,5.1,79.0,8.1,13.9,16.0,16.1,15.63,Aprobado
19,7,1,32.0,Presencial,1.64,0,0,5,10.4,6.4,6.2,5.0,70.9,5.2,10.2,12.9,12.5,12.16,Aprobado
29,9,1,33.8,Hibrido,1.26,0,0,7,12.3,5.9,5.2,4.6,73.3,5.1,9.2,12.2,9.3,10.15,Riesgo
26,8,0,0.0,No aplica,0.0,1,0,5,17.5,6.6,3.5,8.2,85.7,8.0,11.3,10.9,17.2,14.13,Aprobado
21,8,1,32.6,Presencial,2.87,0,0,3,14.8,7.5,4.5,6.7,78.3,9.0,12.7,13.1,16.0,14.47,Aprobado
21,3,1,26.3,Remoto,0.75,2,0,4,7.0,6.4,7.1,6.7,75.8,4.8,7.1,9.3,6.9,7.66,Riesgo
28,4,1,28.4,Remoto,0.28,3,0,3,4.0,6.5,9.5,4.4,84.5,4.5,8.0,6.3,3.1,5.04,Desercion
27,9,1,39.3,Presencial,1.9,1,1,3,6.3,6.1,6.5,5.0,84.0,4.6,9.7,8.9,5.6,7.41,Riesgo
27,7,1,41.3,Presencial,1.7,2,0,4,4.3,5.9,10.0,1.7,70.6,4.1,8.5,11.7,8.3,9.36,Riesgo
18,3,1,20.2,Hibrido,0.42,1,0,4,8.6,8.3,5.3,6.4,86.2,6.7,10.4,9.2,9.9,9.79,Riesgo
26,4,1,28.3,Presencial,1.72,3,0,6,5.9,6.5,7.0,7.3,84.2,4.3,11.5,12.4,7.8,9.92,Riesgo
32,8,0,0.0,No aplica,0.22,2,0,7,23.8,8.8,1.9,8.8,95.7,10.0,16.2,17.0,20.0,18.34,Aprobado
18,2,1,45.1,Presencial,1.71,0,1,5,4.4,6.7,6.7,5.2,70.8,6.0,8.8,10.2,6.6,8.12,Riesgo
25,2,0,0.0,No aplica,0.46,2,1,5,20.8,6.3,2.9,8.2,97.8,10.0,13.2,12.4,18.2,15.46,Aprobado
25,8,0,0.0,No aplica,0.62,1,0,7,19.3,8.0,3.0,8.1,95.1,4.1,8.8,10.9,14.8,12.43,Aprobado
31,3,1,40.2,Presencial,2.17,2,0,4,3.0,5.9,8.3,5.7,66.7,3.3,7.6,4.7,4.5,5.18,Riesgo
22,8,1,95.0,Hibrido,0.55,0,0,5,15.3,7.5,5.5,5.1,88.9,6.0,12.8,12.4,19.1,15.83,Aprobado
25,6,1,38.4,Presencial,1.67,1,0,5,9.7,5.5,9.6,4.2,78.6,6.3,12.2,11.8,8.2,10.08,Riesgo
28,10,1,36.3,Presencial,1.22,3,0,7,6.5,4.6,8.2,3.0,69.4,9.2,13.5,13.8,11.0,12.34,Aprobado
18,6,1,100.0,Presencial,1.23,4,0,4,7.5,6.2,7.3,3.1,80.6,4.7,10.2,12.6,8.9,10.27,Riesgo
30,9,1,34.4,Remoto,1.17,0,1,5,9.8,7.4,4.9,7.0,80.3,5.7,7.9,7.5,9.3,8.48,Riesgo
30,9,1,38.0,Presencial,2.07,1,1,4,5.9,5.6,8.6,5.5,80.5,4.4,7.6,10.0,7.4,8.22,Riesgo
28,3,1,29.8,Presencial,2.19,0,0,4,6.6,6.9,5.4,6.0,74.7,7.1,8.7,12.3,12.5,11.68,Aprobado
27,10,1,28.0,Hibrido,0.68,2,1,6,12.9,5.6,6.4,5.4,78.5,6.2,12.2,10.9,8.8,10.11,Riesgo
29,8,1,17.4,Hibrido,0.01,0,0,7,14.4,7.4,2.6,7.9,90.6,8.4,11.8,10.1,14.2,12.49,Aprobado
29,2,1,35.5,Presencial,0.75,4,0,3,1.5,5.5,9.0,5.2,84.6,5.2,11.6,11.0,10.6,10.92,Riesgo
31,1,0,0.0,No aplica,0.0,1,0,7,20.0,7.2,3.9,7.8,87.2,7.2,14.0,16.3,18.4,16.89,Aprobado
24,3,1,22.6,Presencial,1.26,0,0,5,19.7,6.2,2.5,8.0,81.7,8.1,10.0,13.6,17.3,14.73,Aprobado
24,1,1,27.4,Presencial,1.04,0,0,7,17.6,5.7,2.5,8.3,88.7,5.7,10.8,10.4,16.5,13.53,Aprobado
27,4,0,0.0,No aplica,0.24,1,1,6,19.0,5.4,2.5,8.4,92.0,8.5,13.6,14.7,20.0,17.13,Aprobado
20,10,0,0.0,No aplica,0.63,1,1,3,24.7,5.8,1.9,6.9,100.0,7.8,10.3,13.5,20.0,16.11,Aprobado
30,5,1,30.0,Presencial,0.84,1,0,3,13.4,6.0,5.6,6.5,78.2,6.3,12.0,14.0,11.3,12.25,Aprobado
29,1,1,16.0,Presencial,0.91,1,0,7,15.6,6.9,4.3,5.3,77.5,6.2,12.2,13.7,16.3,14.7,Aprobado
27,5,1,90.0,Presencial,1.77,1,0,6,4.0,7.5,7.6,5.9,65.4,5.2,10.5,12.8,8.1,9.99,Riesgo
22,3,1,30.1,Presencial,1.27,0,0,7,10.2,6.0,5.0,7.1,77.2,4.9,11.4,12.9,11.0,11.65,Aprobado
23,9,1,21.2,Presencial,1.86,0,0,3,19.2,6.0,6.1,5.7,81.9,6.3,11.8,12.0,17.8,14.86,Aprobado
24,1,1,10.3,Presencial,1.67,0,0,3,23.9,5.7,4.4,6.4,79.7,8.8,12.1,13.4,17.5,15.19,Aprobado
27,8,1,38.2,Presencial,2.12,0,0,7,13.6,6.8,5.7,7.0,76.1,7.2,12.7,13.2,11.1,12.05,Aprobado
29,5,1,34.5,Presencial,1.18,2,0,7,17.3,6.3,7.9,4.9,64.4,6.6,12.2,13.0,10.3,11.49,Aprobado
28,1,1,31.7,Hibrido,0.72,0,1,4,18.8,6.5,1.2,8.6,90.8,8.6,13.2,11.7,17.4,14.85,Aprobado
31,7,1,36.9,Remoto,0.0,1,0,7,10.5,6.3,6.8,5.6,81.3,5.1,8.6,8.3,8.7,8.56,Riesgo
32,5,0,0.0,No aplica,0.25,0,0,3,26.8,6.7,2.3,8.1,89.6,9.9,9.4,12.2,20.0,15.54,Aprobado
28,8,0,0.0,No aplica,0.3,0,0,4,22.1,8.1,1.0,9.6,92.1,9.4,14.7,17.2,20.0,18.1,Aprobado
23,7,1,28.0,Hibrido,1.11,0,1,3,10.3,5.8,5.8,4.2,80.8,5.8,13.7,15.1,12.4,13.47,Aprobado
26,8,0,95.0,No aplica,0.02,0,0,5,15.8,6.8,1.6,8.0,86.0,6.5,11.0,7.8,16.3,12.69,Aprobado
24,5,1,33.4,Hibrido,1.32,0,0,5,9.9,5.5,6.2,3.6,75.7,3.7,10.7,12.7,8.3,10.1,Riesgo
27,1,1,41.2,Presencial,1.23,3,1,6,5.9,5.6,6.5,5.8,79.9,4.7,6.9,8.3,7.0,7.37,Riesgo
30,2,0,0.0,No aplica,0.0,0,0,4,14.9,6.6,3.9,6.2,83.6,6.5,12.2,9.9,17.6,14.21,Aprobado
23,5,1,41.8,Presencial,2.02,1,0,5,8.8,5.4,7.5,5.0,74.8,4.1,10.0,8.8,10.2,9.74,Riesgo
25,4,1,33.0,Hibrido,0.98,4,0,5,3.1,4.9,10.0,2.7,80.9,4.1,8.9,6.2,3.7,5.49,Desercion
18,8,1,33.0,Presencial,1.3,0,0,4,3.7,5.7,6.4,4.7,75.8,5.3,13.7,13.7,13.0,13.35,Aprobado
29,5,1,48.0,Hibrido,1.25,1,0,7,7.7,4.5,9.6,3.3,70.1,4.2,9.5,8.6,8.5,8.73,Riesgo
25,9,1,43.2,Remoto,0.41,2,1,7,12.5,5.9,7.0,5.2,90.9,5.0,12.6,11.7,11.3,11.68,Aprobado
24,2,1,43.4,Presencial,1.76,0,0,3,7.9,5.4,8.3,5.1,78.1,5.2,13.3,16.8,10.4,12.9,Aprobado
25,4,1,23.6,Remoto,0.0,0,0,4,16.6,7.7,2.6,6.8,90.2,9.6,13.3,15.4,19.2,16.88,Aprobado
21,8,1,47.5,Presencial,1.39,2,0,4,7.1,6.4,9.5,3.9,71.4,3.1,10.6,11.8,7.7,9.51,Riesgo
26,2,1,29.3,Presencial,2.21,0,1,4,8.2,6.5,7.7,5.2,81.2,4.3,9.4,9.3,9.4,9.37,Riesgo
29,4,1,28.2,Presencial,1.13,0,0,3,11.0,6.9,6.8,4.8,82.6,4.7,10.7,11.0,8.9,9.89,Riesgo
23,8,1,12.7,Remoto,0.25,0,0,4,23.3,7.3,1.0,8.8,97.9,10.0,12.4,14.0,19.4,16.38,Aprobado
19,6,1,32.6,Hibrido,0.65,0,0,6,10.7,5.9,5.9,4.5,72.7,6.0,10.6,12.6,12.0,11.9,Aprobado
23,8,1,21.3,Presencial,2.36,3,1,4,8.0,6.1,5.9,4.9,79.0,5.9,10.6,12.8,6.0,8.96,Riesgo
20,6,1,33.3,Remoto,0.27,3,0,6,12.1,6.7,6.0,6.8,87.7,7.1,12.1,12.9,12.3,12.44,Aprobado
23,9,1,20.7,Hibrido,1.01,3,0,3,12.1,7.1,5.6,3.7,81.8,6.5,13.9,12.2,13.0,12.94,Aprobado
27,9,1,44.4,Remoto,0.31,0,0,7,11.0,5.3,7.1,4.8,76.4,7.8,11.4,14.3,9.3,11.22,Aprobado
19,10,1,34.4,Presencial,2.52,4,1,5,5.6,7.6,8.4,4.4,82.7,6.2,9.6,10.5,7.4,8.77,Riesgo
29,2,1,48.0,Presencial,1.48,1,0,6,8.1,4.7,7.8,5.0,63.5,7.1,11.8,8.3,8.1,8.9,Riesgo
21,6,0,0.0,No aplica,0.61,1,1,5,15.0,5.2,5.0,6.5,94.7,9.2,12.7,18.3,20.0,18.03,Aprobado
31,2,0,0.0,No aplica,0.46,2,0,6,21.7,8.1,1.1,8.2,87.8,10.0,13.4,15.3,18.4,16.47,Aprobado
28,3,1,15.6,Presencial,2.58,2,0,5,15.3,7.0,5.0,5.9,76.9,5.4,10.9,11.4,10.5,10.85,Riesgo
22,4,1,31.7,Hibrido,0.57,0,0,3,3.4,6.6,5.1,5.3,66.6,3.9,10.9,7.2,8.0,8.34,Riesgo
26,7,1,24.9,Remoto,0.15,1,0,4,13.2,7.0,4.0,8.3,82.0,3.6,9.7,11.6,10.8,10.82,Riesgo
19,5,1,26.4,Remoto,0.49,1,0,7,18.3,5.6,4.7,7.2,89.7,6.2,11.8,9.9,14.0,12.33,Aprobado
19,9,1,25.9,Presencial,1.8,0,0,4,12.9,5.1,5.3,6.4,81.7,6.3,11.6,15.2,11.4,12.58,Aprobado
32,3,1,22.7,Presencial,1.12,0,0,3,22.3,6.0,2.9,7.3,84.4,9.9,17.5,13.4,20.0,17.52,Aprobado
30,7,1,19.9,Remoto,0.29,1,0,5,80.0,5.9,5.6,5.3,83.7,4.8,10.0,12.1,13.0,12.13,Aprobado
20,8,1,26.5,Presencial,1.82,1,0,6,15.8,5.4,6.3,5.5,80.6,7.2,10.2,13.8,12.9,12.63,Aprobado
22,10,1,30.9,Hibrido,1.26,2,0,7,9.0,5.6,6.9,4.2,71.9,6.5,11.8,12.2,9.6,10.82,Riesgo
20,3,0,0.0,No aplica,0.14,2,0,7,20.7,6.3,1.5,9.5,97.9,10.0,13.4,15.1,20.0,17.21,Aprobado
23,8,0,0.0,No aplica,0.22,1,1,7,22.8,6.5,3.3,6.3,98.0,6.6,13.0,14.3,17.6,15.69,Aprobado
22,1,0,0.0,No aplica,0.0,0,0,4,13.5,7.5,3.6,5.8,75.9,6.1,8.8,6.7,15.6,11.57,Aprobado
22,6,1,18.2,Remoto,0.25,1,0,6,23.0,6.8,4.2,9.7,98.8,8.7,13.0,13.1,17.2,15.13,Aprobado
25,5,1,26.5,Presencial,2.34,0,0,4,6.2,6.8,6.4,5.3,70.0,4.9,10.9,11.3,9.4,10.27,Riesgo
20,10,1,35.7,Remoto,0.18,2,1,7,15.5,3.8,8.2,3.6,78.9,7.5,9.4,11.8,7.5,9.17,Riesgo
31,8,0,0.0,No aplica,0.13,0,0,4,19.9,6.3,2.5,8.4,84.0,8.5,12.9,15.3,20.0,17.17,Aprobado
28,10,1,23.1,Presencial,2.08,3,0,6,5.3,5.4,7.1,3.8,68.2,7.2,7.7,6.9,5.8,6.51,Riesgo
29,9,1,37.5,Presencial,1.59,0,0,7,7.7,7.2,5.9,5.1,70.7,7.1,11.0,12.7,9.8,10.91,Riesgo
20,5,1,25.7,Remoto,0.31,2,1,5,12.5,5.5,5.2,6.9,82.1,4.9,12.8,13.9,14.8,14.13,Aprobado
28,8,1,23.8,Remoto,0.48,0,0,5,17.7,4.9,3.2,9.4,77.1,5.1,8.7,5.9,8.3,7.66,Riesgo
30,1,0,0.0,No aplica,0.37,0,0,5,25.5,7.5,2.0,8.9,91.4,4.6,10.7,8.8,14.0,11.78,Aprobado
20,6,1,30.0,Remoto,0.56,1,0,4,9.6,6.3,5.3,6.8,88.6,3.6,9.1,11.5,7.3,8.92,Riesgo
29,1,1,25.8,Remoto,0.2,0,0,3,8.4,8.6,4.9,7.7,75.2,6.3,12.6,12.6,11.7,12.15,Aprobado
23,8,1,25.5,Presencial,0.71,0,0,5,14.2,5.3,7.7,4.5,75.9,9.1,13.4,15.6,14.7,14.71,Aprobado
29,10,1,21.4,Presencial,3.01,1,0,6,13.5,6.3,7.0,3.7,81.5,4.8,10.7,14.4,11.8,12.36,Aprobado
25,7,1,26.8,Presencial,1.71,0,1,6,10.1,5.7,4.4,5.9,91.6,8.1,13.9,16.8,15.6,15.62,Aprobado
30,9,1,38.8,Presencial,0.93,0,0,3,7.6,5.4,6.0,7.1,74.2,3.6,8.1,7.7,7.2,7.53,Riesgo
20,3,1,32.0,Hibrido,0.6,0,0,6,7.6,5.7,6.3,4.3,79.9,6.2,11.1,10.7,11.8,11.33,Aprobado
23,10,0,0.0,No aplica,0.13,0,0,4,19.7,6.2,2.5,7.5,96.4,8.1,10.5,12.0,18.2,14.8,Aprobado
22,6,1,34.1,Presencial,2.1,0,0,6,7.6,6.5,8.3,4.5,73.5,2.9,7.0,8.4,6.3,7.07,Riesgo
21,7,1,25.1,Presencial,2.06,0,0,5,9.5,6.6,4.8,6.8,67.0,4.7,9.2,11.7,11.1,10.9,Riesgo
22,8,1,16.8,Presencial,1.49,1,0,7,14.5,6.5,2.7,8.1,80.2,6.9,13.1,10.3,13.0,12.21,Aprobado
23,7,1,22.6,Presencial,0.74,1,0,3,12.3,7.4,3.5,7.7,85.8,6.3,10.4,11.6,16.2,13.66,Aprobado
19,4,1,24.6,Presencial,1.83,0,0,4,7.9,7.1,7.2,8.0,70.3,5.7,10.7,12.4,10.5,11.11,Aprobado
28,7,0,0.0,No aplica,0.17,1,0,6,26.7,7.5,1.9,8.7,85.8,8.5,10.8,14.6,18.9,15.99,Aprobado
26,7,1,37.8,Presencial,2.21,0,1,4,12.5,6.2,7.0,6.6,77.3,4.1,8.2,11.0,8.0,8.94,Riesgo
30,9,1,37.8,Presencial,1.23,0,1,4,85.0,6.3,5.0,6.3,85.3,6.8,14.3,11.2,12.1,12.27,Aprobado
28,5,1,47.7,Presencial,1.92,1,0,6,2.5,6.6,6.9,7.2,72.7,3.4,11.1,7.5,2.4,5.67,Riesgo
20,6,1,23.9,Presencial,1.27,1,0,5,19.9,5.3,5.4,5.3,85.9,7.3,10.7,12.5,13.4,12.59,Aprobado
19,6,1,42.8,Presencial,1.35,0,0,3,7.5,5.5,4.8,7.4,63.7,8.9,11.8,15.3,12.7,13.3,Aprobado
24,2,1,42.7,Presencial,1.2,0,0,4,19.6,5.9,5.6,5.8,82.2,6.8,11.9,12.8,14.5,13.47,Aprobado
25,1,1,28.1,Presencial,1.96,1,0,6,14.6,6.2,7.5,5.9,71.9,5.8,9.0,9.5,9.9,9.6,Riesgo
21,1,1,33.8,Presencial,1.29,0,0,3,14.2,5.1,2.7,8.1,82.6,7.0,12.1,10.6,10.0,10.6,Riesgo
29,7,1,39.9,Hibrido,0.64,1,0,7,8.2,6.6,5.6,7.2,76.8,9.2,10.2,10.1,13.6,11.87,Aprobado
26,5,1,29.5,Presencial,1.3,2,0,4,5.6,7.4,6.7,5.8,72.1,5.6,9.1,7.9,9.7,9.04,Riesgo
